date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:58:51	7406/7406	---M--	200	added ('OK')	image/png	etag:%221cee-5c4914ab01486%22	https://templates.iqonic.design/muzik/html/images/dashboard/realease-song/08.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/realease-song/08.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:58:52	9278/9278	---M--	200	added ('OK')	image/png	etag:%22243e-5c4914ab01486%22	https://templates.iqonic.design/muzik/html/images/dashboard/realease-song/09.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/realease-song/09.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:58:54	163826/163826	---M--	200	added ('OK')	image/png	etag:%2227ff2-5c4914aafd606%22	https://templates.iqonic.design/muzik/html/images/dashboard/feature-album/01.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/feature-album/01.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:58:55	195530/195530	---M--	200	added ('OK')	image/png	etag:%222fbca-5c4914aafd606%22	https://templates.iqonic.design/muzik/html/images/dashboard/feature-album/02.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/feature-album/02.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:58:56	368874/368874	---M--	200	added ('OK')	image/png	etag:%225a0ea-5c4914aafd606%22	https://templates.iqonic.design/muzik/html/images/dashboard/feature-album/03.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/feature-album/03.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:58:57	177256/177256	---M--	200	added ('OK')	image/png	etag:%222b468-5c4914aafe5a6%22	https://templates.iqonic.design/muzik/html/images/dashboard/feature-album/04.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/feature-album/04.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:58:57	121620/121620	---M--	200	added ('OK')	image/png	etag:%221db14-5c4914aafe5a6%22	https://templates.iqonic.design/muzik/html/images/dashboard/feature-album/05.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/feature-album/05.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:58:59	199836/199836	---M--	200	added ('OK')	image/png	etag:%2230c9c-5c4914aafe5a6%22	https://templates.iqonic.design/muzik/html/images/dashboard/feature-album/06.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/feature-album/06.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:00	232479/232479	---M--	200	added ('OK')	image/png	etag:%2238c1f-5c4914aafe5a6%22	https://templates.iqonic.design/muzik/html/images/dashboard/feature-album/07.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/feature-album/07.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:01	203944/203944	---M--	200	added ('OK')	image/png	etag:%2231ca8-5c4914aafe5a6%22	https://templates.iqonic.design/muzik/html/images/dashboard/feature-album/08.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/feature-album/08.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:02	291420/291420	---M--	200	added ('OK')	image/png	etag:%224725c-5c4914aafe5a6%22	https://templates.iqonic.design/muzik/html/images/dashboard/feature-album/09.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/feature-album/09.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:03	206162/206162	---M--	200	added ('OK')	image/png	etag:%2232552-5c4914aafc666%22	https://templates.iqonic.design/muzik/html/images/dashboard/feature-album-artist/01.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/feature-album-artist/01.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:04	235849/235849	---M--	200	added ('OK')	image/png	etag:%2239949-5c4914aafc666%22	https://templates.iqonic.design/muzik/html/images/dashboard/feature-album-artist/02.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/feature-album-artist/02.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:05	259781/259781	---M--	200	added ('OK')	image/png	etag:%223f6c5-5c4914aafc666%22	https://templates.iqonic.design/muzik/html/images/dashboard/feature-album-artist/03.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/feature-album-artist/03.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:06	135541/135541	---M--	200	added ('OK')	image/png	etag:%2221175-5c4914aafc666%22	https://templates.iqonic.design/muzik/html/images/dashboard/feature-album-artist/04.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/feature-album-artist/04.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:07	271269/271269	---M--	200	added ('OK')	image/png	etag:%22423a5-5c4914aafd606%22	https://templates.iqonic.design/muzik/html/images/dashboard/feature-album-artist/05.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/feature-album-artist/05.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:07	66713/66713	---M--	200	added ('OK')	image/png	etag:%2210499-5c4914aafd606%22	https://templates.iqonic.design/muzik/html/images/dashboard/feature-album-artist/06.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/feature-album-artist/06.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:09	159816/159816	---M--	200	added ('OK')	image/png	etag:%2227048-5c4914aafd606%22	https://templates.iqonic.design/muzik/html/images/dashboard/feature-album-artist/07.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/feature-album-artist/07.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:10	189924/189924	---M--	200	added ('OK')	image/png	etag:%222e5e4-5c4914aafd606%22	https://templates.iqonic.design/muzik/html/images/dashboard/feature-album-artist/08.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/feature-album-artist/08.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:11	173098/173098	---M--	200	added ('OK')	image/png	etag:%222a42a-5c4914aafd606%22	https://templates.iqonic.design/muzik/html/images/dashboard/feature-album-artist/09.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/feature-album-artist/09.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:12	290459/290459	---M--	200	added ('OK')	image/png	etag:%2246e9b-5c4914aafd606%22	https://templates.iqonic.design/muzik/html/images/dashboard/feature-album-artist/10.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/feature-album-artist/10.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:12	111666/111666	---M--	200	added ('OK')	image/png	etag:%221b432-5c4914ab0dfa7%22	https://templates.iqonic.design/muzik/html/images/dashboard/tranding-song/01.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/tranding-song/01.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:14	183597/183597	---M--	200	added ('OK')	image/png	etag:%222cd2d-5c4914ab0ef47%22	https://templates.iqonic.design/muzik/html/images/dashboard/tranding-song/02.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/tranding-song/02.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:15	191487/191487	---M--	200	added ('OK')	image/png	etag:%222ebff-5c4914ab0ef47%22	https://templates.iqonic.design/muzik/html/images/dashboard/tranding-song/03.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/tranding-song/03.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:16	170350/170350	---M--	200	added ('OK')	image/png	etag:%222996e-5c4914ab0ef47%22	https://templates.iqonic.design/muzik/html/images/dashboard/tranding-song/04.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/tranding-song/04.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:17	147314/147314	---M--	200	added ('OK')	image/png	etag:%2223f72-5c4914ab0ef47%22	https://templates.iqonic.design/muzik/html/images/dashboard/tranding-song/05.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/tranding-song/05.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:17	128630/128630	---M--	200	added ('OK')	image/png	etag:%221f676-5c4914ab0ef47%22	https://templates.iqonic.design/muzik/html/images/dashboard/tranding-song/06.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/tranding-song/06.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:19	162789/162789	---M--	200	added ('OK')	image/png	etag:%2227be5-5c4914ab0ef47%22	https://templates.iqonic.design/muzik/html/images/dashboard/tranding-song/07.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/tranding-song/07.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:20	164946/164946	---M--	200	added ('OK')	image/png	etag:%2228452-5c4914ab0ef47%22	https://templates.iqonic.design/muzik/html/images/dashboard/tranding-song/08.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/tranding-song/08.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:21	161647/161647	---M--	200	added ('OK')	image/png	etag:%222776f-5c4914ab0ef47%22	https://templates.iqonic.design/muzik/html/images/dashboard/tranding-song/09.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/tranding-song/09.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:22	157378/157378	---M--	200	added ('OK')	image/png	etag:%22266c2-5c4914ab0ef47%22	https://templates.iqonic.design/muzik/html/images/dashboard/tranding-song/10.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/tranding-song/10.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:22	125920/125920	---M--	200	added ('OK')	image/png	etag:%221ebe0-5c4914ab0fee7%22	https://templates.iqonic.design/muzik/html/images/dashboard/tranding-song/11.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/tranding-song/11.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:24	218403/218403	---M--	200	added ('OK')	image/png	etag:%2235523-5c4914ab0fee7%22	https://templates.iqonic.design/muzik/html/images/dashboard/tranding-song/12.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/tranding-song/12.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:24	48957/48957	---M--	200	added ('OK')	image/png	etag:%22bf3d-5c4914ab004e6%22	https://templates.iqonic.design/muzik/html/images/dashboard/popular-hindi-song/01.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/popular-hindi-song/01.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:25	49489/49489	---M--	200	added ('OK')	image/png	etag:%22c151-5c4914ab004e6%22	https://templates.iqonic.design/muzik/html/images/dashboard/popular-hindi-song/02.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/popular-hindi-song/02.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:26	23358/23358	---M--	200	added ('OK')	image/png	etag:%225b3e-5c4914ab004e6%22	https://templates.iqonic.design/muzik/html/images/dashboard/popular-hindi-song/03.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/popular-hindi-song/03.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:27	53023/53023	---M--	200	added ('OK')	image/png	etag:%22cf1f-5c4914ab004e6%22	https://templates.iqonic.design/muzik/html/images/dashboard/popular-hindi-song/04.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/popular-hindi-song/04.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:28	44463/44463	---M--	200	added ('OK')	image/png	etag:%22adaf-5c4914ab004e6%22	https://templates.iqonic.design/muzik/html/images/dashboard/popular-hindi-song/05.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/popular-hindi-song/05.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:29	44009/44009	---M--	200	added ('OK')	image/png	etag:%22abe9-5c4914ab004e6%22	https://templates.iqonic.design/muzik/html/images/dashboard/popular-hindi-song/06.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/popular-hindi-song/06.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:30	49157/49157	---M--	200	added ('OK')	image/png	etag:%22c005-5c4914ab004e6%22	https://templates.iqonic.design/muzik/html/images/dashboard/popular-hindi-song/07.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/popular-hindi-song/07.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:31	49692/49692	---M--	200	added ('OK')	image/png	etag:%22c21c-5c4914ab01486%22	https://templates.iqonic.design/muzik/html/images/dashboard/popular-hindi-song/08.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/popular-hindi-song/08.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:32	50976/50976	---M--	200	added ('OK')	image/png	etag:%22c720-5c4914ab01486%22	https://templates.iqonic.design/muzik/html/images/dashboard/popular-hindi-song/09.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/popular-hindi-song/09.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:33	57160/57160	---M--	200	added ('OK')	image/png	etag:%22df48-5c4914ab01486%22	https://templates.iqonic.design/muzik/html/images/dashboard/popular-hindi-song/10.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/popular-hindi-song/10.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:34	47563/47563	---M--	200	added ('OK')	image/png	etag:%22b9cb-5c4914ab01486%22	https://templates.iqonic.design/muzik/html/images/dashboard/popular-hindi-song/11.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/popular-hindi-song/11.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:35	42595/42595	---M--	200	added ('OK')	image/png	etag:%22a663-5c4914ab01486%22	https://templates.iqonic.design/muzik/html/images/dashboard/popular-hindi-song/12.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/popular-hindi-song/12.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:36	7278/7278	---M--	200	added ('OK')	image/png	etag:%221c6e-5c4914ab004e6%22	https://templates.iqonic.design/muzik/html/images/dashboard/hot-songs/01.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/hot-songs/01.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:37	8749/8749	---M--	200	added ('OK')	image/png	etag:%22222d-5c4914ab004e6%22	https://templates.iqonic.design/muzik/html/images/dashboard/hot-songs/02.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/hot-songs/02.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:38	7406/7406	---M--	200	added ('OK')	image/png	etag:%221cee-5c4914ab004e6%22	https://templates.iqonic.design/muzik/html/images/dashboard/hot-songs/03.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/hot-songs/03.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:39	6694/6694	---M--	200	added ('OK')	image/png	etag:%221a26-5c4914ab004e6%22	https://templates.iqonic.design/muzik/html/images/dashboard/hot-songs/04.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/hot-songs/04.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:40	7573/7573	---M--	200	added ('OK')	image/png	etag:%221d95-5c4914ab004e6%22	https://templates.iqonic.design/muzik/html/images/dashboard/hot-songs/05.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/hot-songs/05.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:41	9278/9278	---M--	200	added ('OK')	image/png	etag:%22243e-5c4914ab004e6%22	https://templates.iqonic.design/muzik/html/images/dashboard/hot-songs/06.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/hot-songs/06.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:42	7406/7406	---M--	200	added ('OK')	image/png	etag:%221cee-5c4914ab004e6%22	https://templates.iqonic.design/muzik/html/images/dashboard/hot-songs/07.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/hot-songs/07.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:43	6694/6694	---M--	200	added ('OK')	image/png	etag:%221a26-5c4914ab004e6%22	https://templates.iqonic.design/muzik/html/images/dashboard/hot-songs/08.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/hot-songs/08.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:44	8749/8749	---M--	200	added ('OK')	image/png	etag:%22222d-5c4914ab004e6%22	https://templates.iqonic.design/muzik/html/images/dashboard/hot-songs/09.png	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/hot-songs/09.png	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:46	1326682/1326682	---M--	200	added ('OK')	video/mp4	etag:%22143e5a-5c4914ab05306%22	https://templates.iqonic.design/muzik/html/images/dashboard/song-video/video-1.mp4	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/song-video/video-1.mp4	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:48	1420950/1420950	---M--	200	added ('OK')	video/mp4	etag:%2215ae96-5c4914ab09187%22	https://templates.iqonic.design/muzik/html/images/dashboard/song-video/video-3.mp4	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/song-video/video-3.mp4	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:49	293429/293429	---MCZ	200	added ('OK')	application/javascript	etag:%2247a35-5c4914ab1ca08-gzip%22	https://templates.iqonic.design/muzik/html/js/jquery.min.js	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/js/jquery.min.js	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:49	21004/21004	---M-Z	200	added ('OK')	application/javascript	etag:%22520c-5c4914ab1e948-gzip%22	https://templates.iqonic.design/muzik/html/js/popper.min.js	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/js/popper.min.js	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:50	60010/60010	---M-Z	200	added ('OK')	application/javascript	etag:%22ea6a-5c4914ab19b27-gzip%22	https://templates.iqonic.design/muzik/html/js/bootstrap.min.js	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/js/bootstrap.min.js	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:51	4567691/4567691	---M--	200	added ('OK')	video/mp4	etag:%2245b28b-5c4914ab07247%22	https://templates.iqonic.design/muzik/html/images/dashboard/song-video/video-2.mp4	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/images/dashboard/song-video/video-2.mp4	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:51	1549/1549	---M-Z	200	added ('OK')	application/javascript	etag:%2260d-5c4914ab1ba68-gzip%22	https://templates.iqonic.design/muzik/html/js/jquery.appear.js	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/js/jquery.appear.js	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:52	3470/3470	---M-Z	200	added ('OK')	application/javascript	etag:%22d8e-5c4914ab1aac7-gzip%22	https://templates.iqonic.design/muzik/html/js/countdown.min.js	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/js/countdown.min.js	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:53	8044/8044	---M-Z	200	added ('OK')	application/javascript	etag:%221f6c-5c4914ab1e948-gzip%22	https://templates.iqonic.design/muzik/html/js/waypoints.min.js	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/js/waypoints.min.js	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:54	1067/1067	---M-Z	200	added ('OK')	application/javascript	etag:%2242b-5c4914ab1ba68-gzip%22	https://templates.iqonic.design/muzik/html/js/jquery.counterup.min.js	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/js/jquery.counterup.min.js	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:55	8155/8155	---M-Z	200	added ('OK')	application/javascript	etag:%221fdb-5c4914ab20888-gzip%22	https://templates.iqonic.design/muzik/html/js/wow.min.js	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/js/wow.min.js	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:57	447753/447753	---MCZ	200	added ('OK')	application/javascript	etag:%226d509-5c4914ab18b87-gzip%22	https://templates.iqonic.design/muzik/html/js/apexcharts.js	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/js/apexcharts.js	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:57	42863/42863	---M-Z	200	added ('OK')	application/javascript	etag:%22a76f-5c4914ab1e948-gzip%22	https://templates.iqonic.design/muzik/html/js/slick.min.js	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/js/slick.min.js	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:58	70357/70357	---M-Z	200	added ('OK')	application/javascript	etag:%22112d5-5c4914ab1e948-gzip%22	https://templates.iqonic.design/muzik/html/js/select2.min.js	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/js/select2.min.js	(from https://templates.iqonic.design/muzik/html/index.html)
12:59:59	44342/44342	---M-Z	200	added ('OK')	application/javascript	etag:%22ad36-5c4914ab1e948-gzip%22	https://templates.iqonic.design/muzik/html/js/owl.carousel.min.js	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/js/owl.carousel.min.js	(from https://templates.iqonic.design/muzik/html/index.html)
13:00:00	20216/20216	---M-Z	200	added ('OK')	application/javascript	etag:%224ef8-5c4914ab1ba68-gzip%22	https://templates.iqonic.design/muzik/html/js/jquery.magnific-popup.min.js	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/js/jquery.magnific-popup.min.js	(from https://templates.iqonic.design/muzik/html/index.html)
13:00:01	48469/48469	---M-Z	200	added ('OK')	application/javascript	etag:%22bd55-5c4914ab1e948-gzip%22	https://templates.iqonic.design/muzik/html/js/smooth-scrollbar.js	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/js/smooth-scrollbar.js	(from https://templates.iqonic.design/muzik/html/index.html)
13:00:03	531385/531385	---MCZ	200	added ('OK')	application/javascript	etag:%2281bb9-5c4914ab1d9a8-gzip%22	https://templates.iqonic.design/muzik/html/js/lottie.js	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/js/lottie.js	(from https://templates.iqonic.design/muzik/html/index.html)
13:00:04	145102/145102	---M-Z	200	added ('OK')	application/javascript	etag:%22236ce-5c4914ab19b27-gzip%22	https://templates.iqonic.design/muzik/html/js/charts.js	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/js/charts.js	(from https://templates.iqonic.design/muzik/html/index.html)
13:00:05	954190/954190	---MCZ	200	added ('OK')	application/javascript	etag:%22e8f4e-5c4914ab1aac7-gzip%22	https://templates.iqonic.design/muzik/html/js/core.js	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/js/core.js	(from https://templates.iqonic.design/muzik/html/index.html)
13:00:05	2247/2247	---M-Z	200	added ('OK')	application/javascript	etag:%228c7-5c4914ab18b87-gzip%22	https://templates.iqonic.design/muzik/html/js/animated.js	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/js/animated.js	(from https://templates.iqonic.design/muzik/html/index.html)
13:00:06	1439/1439	---M-Z	200	added ('OK')	application/javascript	etag:%2259f-5c4914ab1ca08-gzip%22	https://templates.iqonic.design/muzik/html/js/kelly.js	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/js/kelly.js	(from https://templates.iqonic.design/muzik/html/index.html)
13:00:07	130384/130384	---M-Z	200	added ('OK')	application/javascript	etag:%221fd50-5c4914ab1e948-gzip%22	https://templates.iqonic.design/muzik/html/js/maps.js	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/js/maps.js	(from https://templates.iqonic.design/muzik/html/index.html)
13:00:09	91386/91386	---M-Z	200	added ('OK')	application/javascript	etag:%22164fa-5c4914ab1e948-gzip%22	https://templates.iqonic.design/muzik/html/js/raphael-min.js	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/js/raphael-min.js	(from https://templates.iqonic.design/muzik/html/index.html)
13:00:09	245650/245650	---MCZ	200	added ('OK')	application/javascript	etag:%223bf92-5c4914ab20888-gzip%22	https://templates.iqonic.design/muzik/html/js/worldLow.js	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/js/worldLow.js	(from https://templates.iqonic.design/muzik/html/index.html)
13:00:10	66047/66047	---M-Z	200	added ('OK')	application/javascript	etag:%22101ff-5c4914ab1e948-gzip%22	https://templates.iqonic.design/muzik/html/js/morris.js	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/js/morris.js	(from https://templates.iqonic.design/muzik/html/index.html)
13:00:11	35652/35652	---M-Z	200	added ('OK')	application/javascript	etag:%228b44-5c4914ab1e948-gzip%22	https://templates.iqonic.design/muzik/html/js/morris.min.js	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/js/morris.min.js	(from https://templates.iqonic.design/muzik/html/index.html)
13:00:12	48518/48518	---M-Z	200	added ('OK')	application/javascript	etag:%22bd86-5c4914ab1aac7-gzip%22	https://templates.iqonic.design/muzik/html/js/flatpickr.js	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/js/flatpickr.js	(from https://templates.iqonic.design/muzik/html/index.html)
13:00:13	3934/3934	---M-Z	200	added ('OK')	application/javascript	etag:%22f5e-5c4914ab1e948-gzip%22	https://templates.iqonic.design/muzik/html/js/style-customizer.js	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/js/style-customizer.js	(from https://templates.iqonic.design/muzik/html/index.html)
13:00:14	232242/232242	---M-Z	200	added ('OK')	application/javascript	etag:%2238b32-5c4914ab19b27-gzip%22	https://templates.iqonic.design/muzik/html/js/chart-custom.js	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/js/chart-custom.js	(from https://templates.iqonic.design/muzik/html/index.html)
13:00:15	4244/4244	---M-Z	200	added ('OK')	application/javascript	etag:%221094-5c4914ab1e948-gzip%22	https://templates.iqonic.design/muzik/html/js/music-player.js	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/js/music-player.js	(from https://templates.iqonic.design/muzik/html/index.html)
13:00:16	4449/4449	---M-Z	200	added ('OK')	application/javascript	etag:%221161-5c4914ab1e948-gzip%22	https://templates.iqonic.design/muzik/html/js/music-player-dashboard.js	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/js/music-player-dashboard.js	(from https://templates.iqonic.design/muzik/html/index.html)
13:00:17	20472/20472	---M-Z	200	added ('OK')	application/javascript	etag:%224ff8-5c4914ab1aac7-gzip%22	https://templates.iqonic.design/muzik/html/js/custom.js	/home/ontuga/websites/Music%20app/templates.iqonic.design/muzik/html/js/custom.js	(from https://templates.iqonic.design/muzik/html/index.html)
